Date,Close
2020-05-29,77.650002
2020-06-01,78.875000
2020-06-02,79.660004
2020-06-03,81.480003
2020-06-04,81.129997
2020-06-05,83.449997
2020-06-08,83.389999
2020-06-09,83.269997
2020-06-10,83.019997
2020-06-11,80.150002
2020-06-12,79.269997
2020-06-15,78.790001
2020-06-16,81.230003
2020-06-17,81.309998
2020-06-18,81.169998
2020-06-19,81.620003
2020-06-22,81.074997
2020-06-23,82.394997
2020-06-24,80.000000
2020-06-25,79.820000
2020-06-26,79.489998
2020-06-29,79.849998
2020-06-30,80.514999
2020-07-01,80.845001
2020-07-02,82.070000
2020-07-03,81.714996
2020-07-06,83.550003
2020-07-07,83.355003
2020-07-08,82.620003
2020-07-09,82.220001
2020-07-10,83.004997
2020-07-13,84.529999
2020-07-14,83.040001
2020-07-15,84.595001
2020-07-16,83.949997
2020-07-17,84.269997
2020-07-20,84.775002
2020-07-21,85.745003
2020-07-22,85.430000
2020-07-23,85.684998
2020-07-24,84.464996
2020-07-27,84.860001
2020-07-28,85.080002
2020-07-29,85.379997
2020-07-30,84.379997
2020-07-31,84.459999
2020-08-03,85.610001
2020-08-04,85.864998
2020-08-05,86.900002
2020-08-06,86.489998
2020-08-07,86.625000
2020-08-10,86.610001
2020-08-11,87.639999
2020-08-12,88.089996
2020-08-13,88.040001
2020-08-14,87.769997
2020-08-17,88.190002
2020-08-18,88.220001
2020-08-19,88.500000
2020-08-20,87.595001
2020-08-21,87.775002
2020-08-24,88.650002
2020-08-25,89.010002
2020-08-26,89.639999
2020-08-27,89.980003
2020-08-28,90.230003
2020-09-01,90.315002
2020-09-02,90.970001
2020-09-03,89.184998
2020-09-04,87.135002
2020-09-07,88.730003
2020-09-08,87.120003
2020-09-09,88.160004
2020-09-10,88.320000
2020-09-11,87.459999
2020-09-14,88.519997
2020-09-15,89.129997
2020-09-16,89.320000
2020-09-17,88.175003
2020-09-18,87.805000
2020-09-21,84.919998
2020-09-22,85.589996
2020-09-23,86.029999
2020-09-24,84.860001
2020-09-25,85.150002
2020-09-28,87.264999
2020-09-29,86.970001
2020-09-30,87.570000
2020-10-01,87.875000
2020-10-02,87.370003
2020-10-05,88.379997
2020-10-06,88.620003
2020-10-07,88.790001
2020-10-08,89.300003
2020-10-09,90.199997
2020-10-12,91.309998
2020-10-13,91.014999
2020-10-14,90.904999
2020-10-15,89.419998
2020-10-16,90.264999
2020-10-19,90.070000
2020-10-20,89.635002
2020-10-21,89.445000
2020-10-22,89.279999
2020-10-23,89.574997
2020-10-26,88.099998
2020-10-27,88.339996
2020-10-28,85.949997
2020-10-29,85.739998
2020-10-30,85.050003
2020-11-02,86.165001
2020-11-03,88.040001
2020-11-04,89.855003
2020-11-05,91.495003
2020-11-06,91.464996
2020-11-09,93.949997
2020-11-10,92.779999
2020-11-11,93.570000
2020-11-12,93.269997
2020-11-13,93.320000
2020-11-16,94.860001
2020-11-17,94.769997
2020-11-18,94.995003
2020-11-19,94.099998
2020-11-20,94.480003
2020-11-23,94.375000
2020-11-24,95.959999
2020-11-25,95.879997
2020-11-26,96.055000
2020-11-27,96.550003
2020-11-30,95.199997
2020-12-01,96.879997
2020-12-02,96.805000
2020-12-03,97.500000
2020-12-04,97.875000
2020-12-07,97.910004
2020-12-08,97.870003
2020-12-09,97.945000
2020-12-10,97.735001
2020-12-11,97.059998
2020-12-14,97.720001
2020-12-15,97.709999
2020-12-16,98.434998
2020-12-17,99.125000
2020-12-18,98.769997
2020-12-21,97.459999
2020-12-22,97.940002
2020-12-23,98.639999
2020-12-24,98.660004
2020-12-29,99.760002
2020-12-30,100.055000
2020-12-31,99.849998
2021-01-04,99.510002
2021-01-05,99.930000
2021-01-06,101.180000
2021-01-07,101.779999
2021-01-08,102.459999
2021-01-11,102.129997
2021-01-12,102.099998
2021-01-13,102.360001
2021-01-14,102.879997
2021-01-15,101.599998
2021-01-18,101.660004
2021-01-19,102.040001
2021-01-20,103.220001
2021-01-21,103.540001
2021-01-22,103.099998
2021-01-25,102.540001
2021-01-26,103.220001
2021-01-27,101.500000
2021-01-28,101.790001
2021-01-29,99.839996
2021-02-01,100.720001
2021-02-02,102.519997
2021-02-03,102.559998
2021-02-04,103.000000
2021-02-05,103.779999
2021-02-08,104.320000
2021-02-09,104.739998
2021-02-10,104.820000
2021-02-11,105.419998
2021-02-12,105.660004
2021-02-15,106.620003
2021-02-16,106.160004
2021-02-17,105.199997
2021-02-18,104.820000
2021-02-19,105.820000
2021-02-22,104.580002
2021-02-23,103.820000
2021-02-24,104.599998
2021-02-25,104.300003
2021-02-26,102.019997
2021-03-01,104.059998
2021-03-02,103.580002
2021-03-03,103.529999
2021-03-04,102.510002
2021-03-05,100.279999
2021-03-08,102.639999
2021-03-09,103.459999
2021-03-10,103.620003
2021-03-11,105.110001
2021-03-12,104.330002
2021-03-15,104.800003
2021-03-16,105.400002
2021-03-17,104.739998
2021-03-18,105.459999
2021-03-19,104.559998
2021-03-22,104.940002
2021-03-23,104.400002
2021-03-24,103.959999
2021-03-25,103.120003
2021-03-26,104.220001
2021-03-29,104.309998
2021-03-30,104.580002
2021-03-31,104.860001
2021-04-01,105.820000
2021-04-06,107.360001
2021-04-07,107.000000
2021-04-08,107.660004
2021-04-09,107.669998
2021-04-12,107.739998
2021-04-13,108.089996
2021-04-14,108.709999
2021-04-15,109.089996
2021-04-16,109.559998
2021-04-19,109.320000
2021-04-20,107.900002
2021-04-21,108.720001
2021-04-22,109.220001
2021-04-23,109.440002
2021-04-26,109.839996
2021-04-27,109.730003
2021-04-28,109.980003
2021-04-29,109.839996
2021-04-30,109.239998
2021-05-04,107.980003
2021-05-05,109.269997
2021-05-06,109.080002
2021-05-07,110.959999
2021-05-10,110.750000
2021-05-11,108.739998
2021-05-12,107.320000
2021-05-13,107.400002
2021-05-14,108.949997
2021-05-17,108.660004
2021-05-18,109.339996
2021-05-19,107.699997
2021-05-20,109.419998
2021-05-21,109.570000
2021-05-24,110.320000
2021-05-25,110.279999
2021-05-26,110.440002
2021-05-27,110.709999
2021-05-28,111.120003
2021-06-01,111.349998
2021-06-02,111.620003
2021-06-03,110.980003
2021-06-04,111.720001
2021-06-07,111.720001
2021-06-08,111.680000
2021-06-09,111.849998
2021-06-10,112.019997
2021-06-11,112.059998
2021-06-14,112.220001
2021-06-15,112.239998
2021-06-16,112.400002
2021-06-17,111.639999
2021-06-18,110.099998
2021-06-21,110.919998
2021-06-22,111.360001
2021-06-23,111.480003
2021-06-24,112.080002
2021-06-25,112.559998
2021-06-28,112.360001
2021-06-29,112.620003
2021-06-30,112.199997
2021-07-01,112.440002
2021-07-02,112.820000
2021-07-05,113.169998
2021-07-06,112.480003
2021-07-07,112.809998
2021-07-08,111.500000
2021-07-09,112.930000
2021-07-12,113.389999
2021-07-13,113.620003
2021-07-14,113.320000
2021-07-15,113.000000
2021-07-16,112.349998
2021-07-19,110.260002
2021-07-20,111.279999
2021-07-21,112.260002
2021-07-22,112.610001
2021-07-23,113.410004
2021-07-26,113.379997
2021-07-27,112.199997
2021-07-28,113.120003
2021-07-29,113.959999
2021-07-30,113.059998
2021-08-02,113.779999
2021-08-03,113.290001
2021-08-04,113.739998
2021-08-05,114.279999
2021-08-06,114.000000
2021-08-09,114.099998
2021-08-10,114.169998
2021-08-11,114.440002
2021-08-12,114.410004
2021-08-13,114.879997
2021-08-16,114.239998
2021-08-17,113.800003
2021-08-18,113.739998
2021-08-19,112.209999
2021-08-20,112.730003
2021-08-23,114.110001
2021-08-24,114.720001
2021-08-25,114.900002
2021-08-26,114.459999
2021-08-27,115.160004
2021-08-31,115.779999
2021-09-01,116.300003
2021-09-02,116.660004
2021-09-03,116.769997
2021-09-06,117.250000
2021-09-07,116.559998
2021-09-08,115.779999
2021-09-09,116.000000
2021-09-10,115.620003
2021-09-13,115.379997
2021-09-14,115.160004
2021-09-15,114.760002
2021-09-16,114.629997
2021-09-17,114.120003
2021-09-20,111.980003
2021-09-21,112.620003
2021-09-22,113.459999
2021-09-23,114.500000
2021-09-24,113.900002
2021-09-27,114.080002
2021-09-28,111.900002
2021-09-29,111.959999
2021-09-30,111.620003
2021-10-01,110.820000
2021-10-04,109.919998
2021-10-05,111.680000
2021-10-06,110.099998
2021-10-07,112.839996
2021-10-08,112.459999
2021-10-11,112.800003
2021-10-12,111.739998
2021-10-13,111.830002
2021-10-14,113.580002
2021-10-15,114.660004
2021-10-18,114.699997
2021-10-19,115.599998
2021-10-20,116.059998
2021-10-21,115.599998
2021-10-22,115.860001
2021-10-25,116.360001
2021-10-26,116.820000
2021-10-27,116.269997
2021-10-28,116.660004
2021-10-29,116.339996
2021-11-01,117.059998
2021-11-02,117.190002
2021-11-03,117.139999
2021-11-04,117.940002
2021-11-05,118.599998
2021-11-08,118.699997
2021-11-09,118.199997
2021-11-10,118.120003
2021-11-11,117.820000
2021-11-12,118.379997
2021-11-15,118.739998
2021-11-16,118.800003
2021-11-17,118.300003
2021-11-18,118.139999
2021-11-19,118.239998
2021-11-22,118.120003
2021-11-23,116.820000
2021-11-24,117.019997
2021-11-25,117.480003
2021-11-26,114.300003
2021-11-29,115.139999
2021-11-30,113.860001
2021-12-01,115.779999
2021-12-02,113.900002
2021-12-03,113.239998
2021-12-06,114.300003
2021-12-07,116.860001
2021-12-08,116.919998
2021-12-09,116.739998
2021-12-10,116.500000
2021-12-13,115.959999
2021-12-14,114.739998
2021-12-15,114.519997
2021-12-16,116.599998
2021-12-17,115.440002
2021-12-20,113.059998
2021-12-21,114.739998
2021-12-22,116.400002
2021-12-23,117.459999
2021-12-24,117.540001
2021-12-29,118.379997
2021-12-30,118.839996
2021-12-31,118.279999
2022-01-04,118.820000
2022-01-05,118.820000
2022-01-06,116.860001
2022-01-07,116.559998
2022-01-10,115.080002
2022-01-11,116.919998
2022-01-12,118.239998
2022-01-13,118.220001
2022-01-14,116.320000
2022-01-17,117.019997
2022-01-18,115.040001
2022-01-19,114.839996
2022-01-20,115.779999
2022-01-21,113.300003
2022-01-24,108.580002
2022-01-25,109.379997
2022-01-26,111.400002
2022-01-27,110.680000
2022-01-28,109.580002
2022-01-31,111.959999
2022-02-01,113.360001
2022-02-02,113.980003
2022-02-03,113.320000
2022-02-04,112.480003
2022-02-07,112.980003
2022-02-08,113.220001
2022-02-09,115.059998
2022-02-10,114.900002
2022-02-11,113.440002
2022-02-14,111.480003
2022-02-15,112.900002
2022-02-16,112.660004
2022-02-17,112.180000
2022-02-18,110.519997
2022-02-21,109.419998
2022-02-22,109.639999
2022-02-23,108.680000
2022-02-24,105.599998
2022-02-25,109.699997
2022-02-28,110.019997
2022-03-01,108.120003
2022-03-02,109.260002
2022-03-03,108.279999
2022-03-04,105.820000
2022-03-07,104.660004
2022-03-08,102.720001
2022-03-09,106.139999
2022-03-10,104.599998
2022-03-11,104.879997
2022-03-14,104.120003
2022-03-15,104.639999
2022-03-16,107.580002
2022-03-17,108.900002
2022-03-18,110.160004
2022-03-21,110.199997
2022-03-22,111.400002
2022-03-23,111.059998
2022-03-24,110.940002
2022-03-25,111.239998
2022-03-28,111.339996
2022-03-29,113.620003
2022-03-30,113.739998
2022-03-31,112.900002
2022-04-01,112.040001
2022-04-04,113.040001
2022-04-05,112.620003
2022-04-06,110.300003
2022-04-07,109.919998
2022-04-08,111.059998
2022-04-11,109.580002
2022-04-12,109.879997
2022-04-13,109.500000
2022-04-14,109.320000
2022-04-19,109.220001
2022-04-20,109.919998
2022-04-21,109.839996
2022-04-22,106.820000
2022-04-25,104.239998
2022-04-26,103.839996
2022-04-27,103.739998
2022-04-28,104.040001
2022-04-29,104.739998
2022-05-03,103.919998
2022-05-04,102.820000
2022-05-05,102.500000
2022-05-06,101.680000
2022-05-09,98.709999
2022-05-10,98.120003
2022-05-11,99.570000
2022-05-12,97.349998
2022-05-13,99.650002
2022-05-16,99.199997
2022-05-17,101.040001
2022-05-18,99.309998
2022-05-19,98.105003
2022-05-20,97.970001
2022-05-23,100.139999
2022-05-24,98.199997
2022-05-25,99.440002
2022-05-26,101.260002
2022-05-27,103.019997
2022-05-30,104.500000
2022-05-31,103.080002
2022-06-01,102.220001
2022-06-06,103.459999
2022-06-07,103.080002
2022-06-08,103.739998
2022-06-09,102.099998
2022-06-10,97.940002
2022-06-13,94.910004
2022-06-14,94.300003
2022-06-15,94.849998
2022-06-16,92.760002
2022-06-17,92.720001
2022-06-20,93.680000
2022-06-21,94.959999
2022-06-22,94.839996
2022-06-23,94.449997
2022-06-24,96.879997
2022-06-27,97.720001
2022-06-28,97.029999
2022-06-29,95.720001
2022-06-30,94.639999
2022-07-01,94.650002
2022-07-04,95.209999
2022-07-05,93.320000
2022-07-06,94.440002
2022-07-07,96.330002
2022-07-08,97.010002
2022-07-11,95.379997
2022-07-12,95.430000
2022-07-13,94.209999
2022-07-14,92.800003
2022-07-15,94.980003
2022-07-18,96.160004
2022-07-19,96.930000
2022-07-20,97.809998
2022-07-21,98.010002
2022-07-22,98.070000
2022-07-25,98.080002
2022-07-26,97.040001
2022-07-27,98.070000
2022-07-28,99.589996
2022-07-29,100.660004
2022-08-01,101.500000
2022-08-02,100.900002
2022-08-03,101.160004
2022-08-04,101.639999
2022-08-05,100.940002
2022-08-08,102.180000
2022-08-09,101.180000
2022-08-10,103.199997
2022-08-11,103.820000
2022-08-12,103.879997
2022-08-15,104.279999
2022-08-16,104.699997
2022-08-17,103.760002
2022-08-18,104.099998
2022-08-19,102.580002
2022-08-22,101.059998
2022-08-23,100.790001
2022-08-24,101.139999
2022-08-25,101.599998
2022-08-26,100.500000
2022-08-30,98.129997
2022-08-31,97.769997
2022-09-01,95.940002
2022-09-02,97.959999
2022-09-05,96.360001
2022-09-06,96.150002
2022-09-07,96.000000
2022-09-08,97.379997
2022-09-09,98.849998
2022-09-12,100.459999
2022-09-13,97.550003
2022-09-14,96.834999
2022-09-15,96.199997
2022-09-16,94.680000
2022-09-20,94.580002
2022-09-21,94.599998
2022-09-22,92.199997
2022-09-23,90.279999
2022-09-26,89.550003
2022-09-27,89.370003
2022-09-28,89.730003
2022-09-29,88.900002
2022-09-30,89.550003
2022-10-03,89.779999
2022-10-04,92.949997
2022-10-05,91.639999
2022-10-06,92.120003
2022-10-07,89.949997
2022-10-10,88.709999
2022-10-11,88.410004
2022-10-12,87.870003
2022-10-13,88.449997
2022-10-14,88.654999
2022-10-17,89.959999
2022-10-18,90.209999
2022-10-19,89.949997
2022-10-20,90.589996
2022-10-21,90.089996
2022-10-24,91.099998
2022-10-25,92.959999
2022-10-26,94.129997
2022-10-27,93.199997
2022-10-28,93.209999
2022-10-31,93.389999
2022-11-01,93.489998
2022-11-02,93.010002
2022-11-03,91.209999
2022-11-04,92.260002
2022-11-07,93.360001
2022-11-08,94.879997
2022-11-09,93.529999
2022-11-10,96.820000
2022-11-11,98.050003
2022-11-14,98.610001
2022-11-15,99.709999
2022-11-16,98.379997
2022-11-17,97.290001
2022-11-18,98.199997
2022-11-21,97.389999
2022-11-22,98.279999
2022-11-23,99.489998
2022-11-24,100.099998
2022-11-25,99.769997
2022-11-28,98.970001
2022-11-29,98.400002
2022-11-30,98.900002
2022-12-01,101.419998
2022-12-02,101.019997
2022-12-05,100.220001
2022-12-06,99.129997
2022-12-07,98.230003
2022-12-08,99.129997
2022-12-09,99.559998
2022-12-12,98.800003
2022-12-13,101.459999
2022-12-14,101.180000
2022-12-15,97.790001
2022-12-16,96.709999
2022-12-19,96.400002
2022-12-20,96.250000
2022-12-21,97.699997
2022-12-22,96.250000
2022-12-23,96.769997
2022-12-28,96.239998
2022-12-29,97.360001
2022-12-30,96.860001
2023-01-03,96.690002
2023-01-04,98.089996
2023-01-05,96.930000
2023-01-06,98.599998
2023-01-09,100.559998
2023-01-10,99.440002
2023-01-11,100.480003
2023-01-12,101.279999
2023-01-13,101.599998
2023-01-16,102.099998
2023-01-17,102.180000
2023-01-18,101.839996
2023-01-19,100.360001
2023-01-20,101.480003
2023-01-23,103.220001
2023-01-24,103.040001
2023-01-25,102.379997
2023-01-26,103.320000
2023-01-27,103.970001
2023-01-30,103.559998
2023-01-31,103.300003
2023-02-01,103.820000
2023-02-02,105.980003
2023-02-03,105.620003
2023-02-06,103.980003
2023-02-07,103.839996
2023-02-08,103.959999
2023-02-09,104.440002
2023-02-10,103.239998
2023-02-13,104.279999
2023-02-14,103.940002
2023-02-15,104.120003
2023-02-16,104.160004
2023-02-17,102.820000
2023-02-20,103.260002
2023-02-21,102.040001
2023-02-22,101.639999
2023-02-23,101.300003
2023-02-24,100.360001
2023-02-27,101.059998
2023-02-28,100.959999
2023-03-01,100.720001
2023-03-02,100.500000
2023-03-03,102.099998
2023-03-06,103.199997
2023-03-07,101.540001
2023-03-08,101.239998
2023-03-09,101.339996
2023-03-10,100.040001
2023-03-13,98.570000
2023-03-14,99.650002
2023-03-15,97.199997
2023-03-16,99.120003
2023-03-17,98.879997
2023-03-20,99.349998
2023-03-21,100.500000
2023-03-22,100.919998
2023-03-23,101.309998
2023-03-24,99.779999
2023-03-27,100.519997
2023-03-28,100.839996
2023-03-29,101.820000
2023-03-30,102.820000
2023-03-31,103.540001
2023-04-03,103.940002
2023-04-04,104.059998
2023-04-05,103.500000
2023-04-06,103.599998
2023-04-11,104.220001
2023-04-12,104.279999
2023-04-13,104.980003
2023-04-14,104.900002
2023-04-17,104.879997
2023-04-18,105.379997
2023-04-19,105.099998
2023-04-20,104.940002
2023-04-21,104.800003
2023-04-24,104.839996
2023-04-25,104.120003
2023-04-26,103.900002
2023-04-27,104.220001
2023-04-28,105.199997
2023-05-02,103.680000
2023-05-03,104.440002
2023-05-04,103.459999
2023-05-05,104.900002
2023-05-09,105.000000
2023-05-10,105.019997
2023-05-11,104.699997
2023-05-12,104.519997
2023-05-15,104.989998
2023-05-16,104.790001
2023-05-17,104.720001
2023-05-18,105.500000
2023-05-19,105.820000
2023-05-22,106.199997
2023-05-23,105.559998
2023-05-24,103.879997
2023-05-25,103.900002
2023-05-26,105.320000
2023-05-30,105.139999
2023-05-31,103.959999
2023-06-01,105.379997
2023-06-02,107.160004
2023-06-05,107.239998
2023-06-06,107.320000
2023-06-07,107.320000
2023-06-08,107.430000
2023-06-09,107.699997
2023-06-12,107.980003
2023-06-13,109.360001
2023-06-14,109.879997
2023-06-15,110.379997
2023-06-16,110.739998
2023-06-19,110.110001
2023-06-20,109.279999
2023-06-21,109.160004
2023-06-22,108.900002
2023-06-23,108.000000
2023-06-26,108.099998
2023-06-27,108.480003
2023-06-28,108.959999
2023-06-29,108.959999
2023-06-30,110.199997
2023-07-03,110.519997
2023-07-04,110.599998
2023-07-05,110.160004
2023-07-06,108.239998
2023-07-07,109.120003
2023-07-10,109.000000
2023-07-11,109.559998
2023-07-12,111.500000
2023-07-13,112.279999
2023-07-14,112.660004
2023-07-17,112.459999
2023-07-18,112.900002
2023-07-19,113.500000
2023-07-20,112.860001
2023-07-21,112.900002
2023-07-24,113.059998
2023-07-25,113.379997
2023-07-26,113.279999
2023-07-27,114.019997
2023-07-28,114.230003
2023-07-31,114.220001
2023-08-01,113.419998
2023-08-02,111.860001
2023-08-03,111.440002
2023-08-04,112.220001
2023-08-07,111.599998
2023-08-08,110.739998
2023-08-09,111.000000
2023-08-10,111.879997
2023-08-11,110.459999
2023-08-14,110.620003
2023-08-15,109.940002
2023-08-16,109.540001
2023-08-17,108.599998
2023-08-18,107.720001
2023-08-21,107.879997
2023-08-22,108.540001
2023-08-23,109.320000
2023-08-24,108.739998
2023-08-25,108.220001
2023-08-29,110.660004
2023-08-30,111.400002
2023-08-31,111.279999
2023-09-01,111.360001
2023-09-04,111.419998
2023-09-05,111.000000
2023-09-06,110.059998
2023-09-07,109.760002
2023-09-08,110.029999
2023-09-11,110.440002
2023-09-12,110.379997
2023-09-13,110.339996
2023-09-14,111.099998
2023-09-15,110.620003
2023-09-18,110.320000
2023-09-19,109.720001
2023-09-20,110.400002
2023-09-21,108.040001
2023-09-22,108.120003
2023-09-25,107.379997
2023-09-26,106.379997
2023-09-27,106.160004
2023-09-28,106.610001
2023-09-29,106.919998
2023-10-02,106.199997
2023-10-03,104.400002
2023-10-04,104.620003
2023-10-05,104.660004
2023-10-06,105.919998
2023-10-09,106.019997
2023-10-10,108.080002
2023-10-11,107.919998
2023-10-12,107.940002
2023-10-13,106.839996
2023-10-16,107.760002
2023-10-17,107.839996
2023-10-18,106.660004
2023-10-19,106.059998
2023-10-20,104.220001
2023-10-23,104.360001
2023-10-24,104.540001
2023-10-25,103.980003
2023-10-26,102.699997
2023-10-27,102.580002
2023-10-30,102.760002
2023-10-31,103.160004
2023-11-01,104.059998
2023-11-02,106.320000
2023-11-03,108.099998
2023-11-06,108.019997
2023-11-07,108.080002
2023-11-08,107.820000
2023-11-09,108.260002
2023-11-10,107.580002
2023-11-13,108.559998
2023-11-14,110.879997
2023-11-15,111.419998
2023-11-16,110.570000
2023-11-17,111.199997
2023-11-20,111.980003
2023-11-21,111.919998
2023-11-22,112.150002
2023-11-23,112.500000
2023-11-24,112.459999
2023-11-27,112.279999
2023-11-28,112.739998
2023-11-29,112.540001
2023-11-30,112.480003
2023-12-01,113.260002
2023-12-04,112.540001
2023-12-05,112.629997
2023-12-06,112.860001
2023-12-07,112.919998
2023-12-08,113.220001
2023-12-11,113.540001
2023-12-12,113.919998
2023-12-13,114.279999
2023-12-14,116.599998
2023-12-15,116.540001
2023-12-18,116.489998
2023-12-19,117.239998
2023-12-20,117.360001
2023-12-21,116.879997
2023-12-22,117.160004
2023-12-27,118.180000
2023-12-28,118.480003
2023-12-29,118.440002
2024-01-02,117.300003
2024-01-03,116.339996
2024-01-04,116.800003
2024-01-05,116.680000
2024-01-08,116.919998
2024-01-09,117.019997
2024-01-10,117.339996
2024-01-11,116.860001
2024-01-12,118.040001
2024-01-15,117.750000
2024-01-16,117.300003
2024-01-17,115.879997
2024-01-18,116.540001
2024-01-19,117.160004
2024-01-22,118.339996
2024-01-23,117.959999
2024-01-24,119.379997
2024-01-25,119.199997
2024-01-26,119.669998
2024-01-29,119.430000
2024-01-30,120.000000
2024-01-31,119.459999
2024-02-01,119.139999
2024-02-02,120.139999
2024-02-05,119.720001
2024-02-06,120.459999
2024-02-07,121.080002
2024-02-08,120.959999
2024-02-09,121.400002
2024-02-12,122.320000
2024-02-13,120.519997
2024-02-14,120.919998
2024-02-15,121.699997
2024-02-16,122.480003
2024-02-19,122.180000
2024-02-20,121.680000
2024-02-21,121.540001
2024-02-22,123.480003
2024-02-23,124.000000
2024-02-26,123.800003
2024-02-27,123.639999
2024-02-28,123.379997
2024-02-29,123.440002
2024-03-01,124.559998
